NROPRESTADOR,PRESTADOR,PLAN,TIPO DE PRESTADOR,ESPECIALIDAD,ZONA,DIRECCION,TELEFONO,BARRIO_LOCALIDAD
-,BASILE PATRICIA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,CALLE 842 Nº 2519,4271 1041,SAN FRANCISCO SOLANO
-,BASTIERI SERGIO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,REPUBLICA 4824,4764 0055,SAN MARTIN
-,BASUALDO MARIA DEL ROSARIO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV. BELGRANO 3575,4205 6472,SARANDI
-,BATAGLIA NESTOR DANILO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,FELIX AMADOR 2102,4791 1176,OLIVOS
-,POLICLINICO LOMAS,UNIVERSAL,Profesionales,NEFROLOGIA,BUENOS AIRES,HIPOLITO YRIGOYEN 8439,4239 3300,LOMAS DE ZAMORA
-,SANATORIO BERNAL,SUPERADOR,Profesionales,ALERGIA E INMUNOLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Diagnostico y tratamiento,ANALISIS CLINICOS,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Diagnostico y tratamiento,ANATOMIA PATOLOGICA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,CARDIOLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,CARDIOLOGIA INFANTIL,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,CIRUGIA CARDIOVASCULAR,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,CIRUGIA GENERAL,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,CIRUGIA GENERAL INFANTIL,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,CLINICA MEDICA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Guardia,GUARDIA GENERAL,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,DERMATOLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Diagnostico y tratamiento,ELECTROENCEFALOGRAMA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Diagnostico y tratamiento,ELECTROFISIOLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,ENDOCRINOLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,GASTROENTEROLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Diagnostico y tratamiento,ESPIROMETRIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,GINECOLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,HEMATOLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Diagnostico y tratamiento,HEMODINAMIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Diagnostico y tratamiento,MEDICINA NUCLEAR,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Clinicas y sanatorios para internacion,INTERNACION GENERAL,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Clinicas y sanatorios para internacion,INTERNACION PEDIATRICA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Diagnostico y tratamiento,MONITOREO FETAL,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,NEFROLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,NEUMONOLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,NEONATOLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO ECOGRAFIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Diagnostico y tratamiento,PUNCION BAJO TAC,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,NEUROLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,NUTRICION Y DIABETES,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,OBSTETRICIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,OTORRINOLARINGOLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Guardia,GUARDIA PEDIATRICA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,PEDIATRIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Diagnostico y tratamiento,RADIOLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,REUMATOLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,TRAUMATOLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,UROLOGIA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,CIRUGIA GINECOLOGICA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,CIRUGIA PERCUTANEA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO BERNAL,SUPERADOR,Profesionales,CIRUGIA LAPAROSCOPICA,BUENOS AIRES,AV. SAN MARTIN 572,4229 4600,BERNAL
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,ALERGIA E INMUNOLOGIA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Diagnostico y tratamiento,ANALISIS CLINICOS,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Diagnostico y tratamiento,ANATOMIA PATOLOGICA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,CARDIOLOGIA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,CIRUGIA CARDIOVASCULAR,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,CIRUGIA GENERAL,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,CIRUGIA GENERAL INFANTIL,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,CIRUGIA MAXILOFACIAL,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,CLINICA MEDICA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Guardia,GUARDIA GENERAL,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,DERMATOLOGIA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,HEPATOLOGIA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,INFECTOLOGIA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Clinicas y sanatorios para internacion,INTERNACION GENERAL,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,NEFROLOGIA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,NEUMONOLOGIA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,NEUROCIRUGIA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,NEUROLOGIA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,NUTRICION Y DIABETES,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,OBSTETRICIA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,PATOLOGIA MAMARIA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Guardia,GUARDIA PEDIATRICA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,PEDIATRIA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,UROLOGIA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,CIRUGIA GINECOLOGICA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,CIRUGIA LAPAROSCOPICA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO ITOIZ,SUPERADOR,Profesionales,CIRUGIA PERCUTANEA,BUENOS AIRES,ALSINA 174,4001 0707 4001 0708,AVELLANEDA
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Diagnostico y tratamiento,ANALISIS CLINICOS,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,CARDIOLOGIA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,CIRUGIA MAXILOFACIAL,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,CIRUGIA VASCULAR PERIFERICA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,CIRUGIA CARDIOVASCULAR,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,CIRUGIA TORACICA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,CIRUGIA GENERAL,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Diagnostico y tratamiento,MEDICINA NUCLEAR,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,CLINICA MEDICA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Guardia,GUARDIA GENERAL,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,DERMATOLOGIA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,GASTROENTEROLOGIA INFANTIL,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,HEMATOLOGIA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,INFECTOLOGIA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Clinicas y sanatorios para internacion,INTERNACION GENERAL,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,NEFROLOGIA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,NEUMONOLOGIA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,NEUROCIRUGIA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,NEUROLOGIA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,NUTRICION Y DIABETES,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,OBSTETRICIA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,PATOLOGIA MAMARIA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,PEDIATRIA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,TRAUMATOLOGIA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,UROLOGIA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,CIRUGIA GINECOLOGICA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,CIRUGIA LAPAROSCOPICA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,SANATORIO MODELO DE QUILMES,SUPERADOR,Profesionales,CIRUGIA PERCUTANEA,BUENOS AIRES,AV. ANDRÉS BARANDA 282,4002 1100,QUILMES
-,POLICLINICO LOMAS,UNIVERSAL,Profesionales,INFECTOLOGIA,BUENOS AIRES,HIPOLITO YRIGOYEN 8439,4239 3300,LOMAS DE ZAMORA
-,SASSI JUANA,UNIVERSAL,Profesionales,PEDIATRIA,BUENOS AIRES,DR. MELO 3260,4225  5820 11 6565 3428 WSP,LANUS
-,POLICLINICO LOMAS,UNIVERSAL,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,BUENOS AIRES,HIPOLITO YRIGOYEN 8439,4239 3300,LOMAS DE ZAMORA
-,POLICLINICO LOMAS,UNIVERSAL,Profesionales,GASTROENTEROLOGIA,BUENOS AIRES,HIPOLITO YRIGOYEN 8439,4239 3300,LOMAS DE ZAMORA
-,POLICLINICO LOMAS,UNIVERSAL,Guardia,GUARDIA GENERAL,BUENOS AIRES,HIPOLITO YRIGOYEN 8439,4239 3300,LOMAS DE ZAMORA
-,POLICLINICO LOMAS,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,BUENOS AIRES,HIPOLITO YRIGOYEN 8439,4239 3300,LOMAS DE ZAMORA
-,MICALE M. DE LOS ANGELES,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,9 DE JULIO 152 1º3,4222 6221,AVELLANEDA
-,MONCAUT ANA VERONICA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,GRAL PAZ 36,15 5865 1121,AVELLANEDA
-,NOVELLA M. FELISA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,MITRE 1957,15 6374 9399,AVELLANEDA
-,ORSO CLAUDIA VIRGINIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,SAN MARTIN 981 - 4ºA,15 6642 2441,AVELLANEDA
-,REY DIANA PATRICIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,ARAUZ 1095,4218 3465,AVELLANEDA
-,TORRES VANINA NATALIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,MITRE 1957,15 5868 2156,AVELLANEDA
-,TORTEROLO CECILIA LIDIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,SAN MARTIN 935 1ºF,15 6707 2525,AVELLANEDA
-,STEFANO MONICA CELIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,CALLE 148 Nº 1217 E 12 Y 13 OEA,4226 8866,BERAZATEGUI
-,TASSANO PATRICIA JORGELINA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,CALLE 148 Nº 1531 POLICLINICA TISCO,4256 1035,BERAZATEGUI
-,IACONO OLGA ALEJANDRA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,HIPOLITO YRIGOYEN 2229,4355 5453,FLORENCIO VARELA
-,FALCON ANDREA MELINA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,ARISTOBULO DEL VALLE 232,4237 9008,FLORENCIO VARELA
-,FALINSKY NATHALIA VERONICA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,CONTRERAS 241,4255 2359,FLORENCIO VARELA
-,GONZALEZ LUCIA ISABEL,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,SAN JUAN 908,2054 2657,FLORENCIO VARELA
-,BORRO M. SILVIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,GARIBALDI 115 4ºA,4253 1274,QUILMES
-,ELIAS ANA LAURA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,H.IRIGOYEN 588 3ºD OEA,4224 3619,QUILMES
-,FERNANDEZ GARRASINO MARCELA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,GARIBALDI 115 4ºA,4253 1274,QUILMES
-,FERNANDEZ GARRASINO MARCELA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,ALSINA 280,4253 4310,QUILMES
-,IACONO OLGA ALEJANDRA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,ALBERDI 115,4257 0724,QUILMES
-,KOLL MARTA BEATRIZ,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,INTENDENTE OLIVORI 449,4224 5186,QUILMES
-,MOLINARI MIRTA ELIDA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,M.T.DE ALVEAR 370,4257 6190,QUILMES
-,PUIG SILVINA ELIZABETH,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,BALCARCE 151,4224 8056,QUILMES
-,STEFANO MONICA CELIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,PASAJE SARMIENTO 535,4224 8056,BRANDSEN
-,PUIG SILVINA ELIZABETH,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,SARMIENTO 670 DTO. 6,4224 8056,QUILMES
-,ROSSI NATALIA IRENE,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,SAN MARTIN 778,4224 9693,QUILMES
-,STEFANO MONICA CELIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,CONESA 440,4253 0155,QUILMES
-,TASSANO PATRICIA JORGELINA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,SAN MARTIN 573 EP A PARTIC.,15 4470 7942,QUILMES
-,TORRES VANINA NATALIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,SAN MAURO 1462,15 5868 2156,QUILMES
-,ZARATE CLAUDIA LUCIA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,MONTEAGUDO 780,5032 9263,FLORENCIO VARELA
-,CACACE MARIEL ANDREA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,H. IRIGOYEN 4160,4925 4081,LANUS
-,CACACE MARIEL ANDREA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,POSADAS 193,4204 1798,VILLA DOMINICO
-,LOZANO ANDREA KARINA,UNIVERSAL,Diagnostico y tratamiento,FONOAUDIOLOGIA,BUENOS AIRES,MARIANO MORENO 5934,4207 0635 4207 6568,AVELLANEDA
-,BELLI ROXANA VERONICA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,REYBAUD 1448,4741 8205 4741 8259 4741 2019,DON TORCUATO
-,BELLINGERI SERGIO FABIO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,ALEM 30,4742 7757,SAN ISIDRO
-,BELLONI ANSELMO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,PUEYRREDON 149 Nº 1435,4256 4765,BERAZATEGUI
-,BELTRAMI VALERIA AMALIA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,GUAYAQUIL 365,4736 4110,GENERAL PACHECO
-,BENAVIDEZ LEANDRO JAVIER,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,LAMADRID 444,4259 7988,QUILMES
-,BENAVIDEZ LEANDRO JAVIER,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV. MITRE 420,4253 1299,QUILMES
-,BENEDETTI MARIANO,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,29 DE SEPTIEMBRE NRO 2168,15 6600 3710,LANUS
-,BENGOECHEA MARCELO FABIAN,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,ANDALGALA 3768,4694 6543,ISIDRO CASANOVA
-,BENITO NORA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,BELGRANO 6499,4207 6817,WILDE
-,BENITO NORA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,AV.MONTEVIDEO 33,4251 8061,DON BOSCO
-,BERGMANN GABRIELA CORINA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,SAENZ 1043,4243 7622,LOMAS DE ZAMORA
-,BERRUTI JUDITH,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,OLAVARRIA 241,4253 0211,QUILMES
-,BERSELINI MIGUEL ANGEL,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,CORDERO 981,4744 5306,SAN FERNANDO
-,BERTOLINI DARIO GASTON,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,SILVIO BRASCHI N 623,0230 4426422,PILAR
-,BERTOLINI DARIO GASTON,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,BERNARDINO RIVADAVIA 965,0230 4441432,PILAR
-,BERTOLINI ILEANA MARIA DE LA P,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,SARMIENTO 1785,4240 7652,LANUS
-,BERTOLINO EDUARDO JORGE,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,MAIPU 851 5ro A,4797 4584,VICENTE LOPEZ
-,BERTOLINO EDUARDO JORGE,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,FONDO DE LA LEGUA 577,4763 7700,SAN ISIDRO
-,BIGLIERI LILIANA MABEL,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,LAS BASES 163 3ro D,4443 0615,HAEDO
-,BIGNONE MARIA CELESTE,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,CASEROS 3912,4790 4941,OLIVOS
-,BILANCIERI MARIANA NATALIA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,CAMILLI 243,0237 4623340,MORENO
-,BONAN ROSANA MIRTA,UNIVERSAL,Diagnostico y tratamiento,KINESIOLOGIA,BUENOS AIRES,CALLE 152 N 1656,4256 1992,BERAZATEGUI
