NROPRESTADOR,PRESTADOR,PLAN,TIPO DE PRESTADOR,ESPECIALIDAD,ZONA,DIRECCION,TELEFONO,BARRIO_LOCALIDAD
429,COLEGIO MEDICO DE PUERTO MADRYN,UNIVERSAL,Profesionales,CLINICA MEDICA,CHUBUT,Contactarse con Seccional,0280 154112034,Puerto Madryn
429,COLEGIO MEDICO DE PUERTO MADRYN,UNIVERSAL,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,CHUBUT,Contactarse con Seccional,0280 154112034,Puerto Madryn
429,COLEGIO MEDICO DE PUERTO MADRYN,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,CHUBUT,Contactarse con Seccional,0280 154112034,Puerto Madryn
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,CARDIOLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,CLINICA MEDICA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,DERMATOLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,ENDOCRINOLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,KINESIOLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,GASTROENTEROLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,GINECOLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,INFECTOLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,NEFROLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,NEUMONOLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,NEUROLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,NUTRICION Y DIABETES,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,OBSTETRICIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,OFTALMOLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,ONCOLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,OTORRINOLARINGOLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,PEDIATRIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,REUMATOLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,TRAUMATOLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Profesionales,UROLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Diagnostico y tratamiento,ECODOPPLER,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Diagnostico y tratamiento,RADIOLOGIA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Guardia,GUARDIA GENERAL,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Guardia,GUARDIA PEDIATRICA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
4866,CLINICA DEL VALLE,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION PEDIATRICA,CHUBUT,Ameghino 1334,0217 4463121 4464026,Comodoro Rivadavia
1337,COLEGIO MEDICO DEL SUR DEL CHUBUT,UNIVERSAL,Profesionales,CIRUGIA PLASTICA Y REPARADORA,CHUBUT,Contactarse con Seccional,0217 4063426 Cel.02174 058722,Comodoro Rivadavia
1337,COLEGIO MEDICO DEL SUR DEL CHUBUT,UNIVERSAL,Profesionales,CLINICA MEDICA,CHUBUT,Contactarse con Seccional,0217 4063426 Cel.02174 058722,Comodoro Rivadavia
1337,COLEGIO MEDICO DEL SUR DEL CHUBUT,UNIVERSAL,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,CHUBUT,Contactarse con Seccional,0217 4063426 Cel.02174 058722,Comodoro Rivadavia
1337,COLEGIO MEDICO DEL SUR DEL CHUBUT,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,CHUBUT,Contactarse con Seccional,0217 4063426 Cel.02174 058722,Comodoro Rivadavia
7046,COLEGIO PROF. DE PSICO. DEL CHUBUT,UNIVERSAL,Profesionales,SALUD MENTAL,CHUBUT,Contactarse con Seccional,0280 154112034,Trelew
1845,CONSORCIO DE ADM. DEL C. DE APL. BIONUCL CABIN,UNIVERSAL,Diagnostico y tratamiento,ECODOPPLER,CHUBUT,Democracia y Roque S. Peña,0217 4061412,Comodoro Rivadavia
1845,CONSORCIO DE ADM. DEL C. DE APL. BIONUCL CABIN,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,CHUBUT,Democracia y Roque S. Peña,0217 4061412,Comodoro Rivadavia
1845,CONSORCIO DE ADM. DEL C. DE APL. BIONUCL CABIN,UNIVERSAL,Diagnostico y tratamiento,RADIOLOGIA,CHUBUT,Democracia y Roque S. Peña,0217 4061412,Comodoro Rivadavia
1845,CONSORCIO DE ADM. DEL C. DE APL. BIONUCL CABIN,UNIVERSAL,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,CHUBUT,Democracia y Roque S. Peña,0217 4061412,Comodoro Rivadavia
1845,CONSORCIO DE ADM. DEL C. DE APL. BIONUCL CABIN,UNIVERSAL,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,CHUBUT,Democracia y Roque S. Peña,0217 4061412,Comodoro Rivadavia
56093,MEDIMAG CENTRO DE IMAGENES MEDICAS SRL,UNIVERSAL,Diagnostico y tratamiento,ECODOPPLER,CHUBUT,San Martin 760,0280 4420602,Trelew
56093,MEDIMAG CENTRO DE IMAGENES MEDICAS SRL,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,CHUBUT,San Martin 760,0280 4420602,Trelew
56093,MEDIMAG CENTRO DE IMAGENES MEDICAS SRL,UNIVERSAL,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,CHUBUT,San Martin 760,0280 4420602,Trelew
56093,MEDIMAG CENTRO DE IMAGENES MEDICAS SRL,UNIVERSAL,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,CHUBUT,San Martin 760,0280 4420602,Trelew
2441,ASOC.DE O.SOCIALES DE TRELEW ADOS TRELEW,UNIVERSAL,Profesionales,CARDIOLOGIA,CHUBUT,Mitre 651,0280 4474171,Trelew
2441,ASOC.DE O.SOCIALES DE TRELEW ADOS TRELEW,UNIVERSAL,Profesionales,GINECOLOGIA,CHUBUT,Mitre 651,0280 4474171,Trelew
2441,ASOC.DE O.SOCIALES DE TRELEW ADOS TRELEW,UNIVERSAL,Profesionales,PEDIATRIA,CHUBUT,Mitre 651,0280 4474171,Trelew
2441,ASOC.DE O.SOCIALES DE TRELEW ADOS TRELEW,UNIVERSAL,Profesionales,TRAUMATOLOGIA,CHUBUT,Mitre 651,0280 4474171,Trelew
56415,SANATORIO DE LA CIUDAD SRL,UNIVERSAL,Guardia,GUARDIA GENERAL,CHUBUT,Laprida 52,0280 4451270,Puerto Madryn
56415,SANATORIO DE LA CIUDAD SRL,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,CHUBUT,Laprida 52,0280 4451270,Puerto Madryn
56415,SANATORIO DE LA CIUDAD SRL,UNIVERSAL,Profesionales,CARDIOLOGIA,CHUBUT,Laprida 52,0280 4451270,Puerto Madryn
56415,SANATORIO DE LA CIUDAD SRL,UNIVERSAL,Profesionales,GINECOLOGIA,CHUBUT,Laprida 52,0280 4451270,Puerto Madryn
56415,SANATORIO DE LA CIUDAD SRL,UNIVERSAL,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,CHUBUT,Laprida 52,0280 4451270,Puerto Madryn
56415,SANATORIO DE LA CIUDAD SRL,UNIVERSAL,Profesionales,TRAUMATOLOGIA,CHUBUT,Laprida 52,0280 4451270,Puerto Madryn
8846,TAC S.A.,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,CHUBUT,Carlos Pellegrini 510,0280 4425325 443822,Trelew
8846,TAC S.A.,UNIVERSAL,Diagnostico y tratamiento,ECODOPPLER,CHUBUT,Carlos Pellegrini 510,0280 4425325 443822,Trelew
8846,TAC S.A.,UNIVERSAL,Diagnostico y tratamiento,RADIOLOGIA,CHUBUT,Carlos Pellegrini 510,0280 4425325 443822,Trelew
8846,TAC S.A.,UNIVERSAL,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,CHUBUT,Carlos Pellegrini 510,0280 4425325 443822,Trelew
8846,TAC S.A.,UNIVERSAL,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,CHUBUT,Carlos Pellegrini 510,0280 4425325 443822,Trelew
8846,TAC S.A.,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,CHUBUT,Carlos Pellegrini 510,0280 4425325 443822,Trelew
4991,ACLINOR,UNIVERSAL,Profesionales,CARDIOLOGIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Jesus Maria
4991,ACLINOR,UNIVERSAL,Profesionales,CLINICA MEDICA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Jesus Maria
4991,ACLINOR,UNIVERSAL,Profesionales,FONOAUDIOLOGIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Jesus Maria
4991,ACLINOR,UNIVERSAL,Profesionales,GASTROENTEROLOGIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Jesus Maria
4991,ACLINOR,UNIVERSAL,Profesionales,GINECOLOGIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Jesus Maria
4991,ACLINOR,UNIVERSAL,Profesionales,PEDIATRIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Jesus Maria
10818,ASOC.CIVIL CTRO.DE BIOQ.DE ANSENUZA,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,CORDOBA,25 De Mayo 1420,03564 462863,Freire
5250,ASOCIACION BIOQUIMICOS DE PUNILLA,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,CORDOBA,Santa Fe 813,03541 45 2258,Cosquin
58479,CAMARA DE ENTIDADES DE SALUD CES,UNIVERSAL,Profesionales,CARDIOLOGIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Cordoba Capital
58479,CAMARA DE ENTIDADES DE SALUD CES,UNIVERSAL,Profesionales,GINECOLOGIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Cordoba Capital
58479,CAMARA DE ENTIDADES DE SALUD CES,UNIVERSAL,Profesionales,PEDIATRIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Cordoba Capital
58479,CAMARA DE ENTIDADES DE SALUD CES,UNIVERSAL,Profesionales,TRAUMATOLOGIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Cordoba Capital
58479,CAMARA DE ENTIDADES DE SALUD CES,UNIVERSAL,Guardia,GUARDIA GENERAL,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Cordoba Capital
58479,CAMARA DE ENTIDADES DE SALUD CES,UNIVERSAL,Guardia,GUARDIA PEDIATRICA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Cordoba Capital
10416,CEMO S.A.,UNIVERSAL,Profesionales,OTORRINOLARINGOLOGIA,CORDOBA,Mendoza 65,0351 421 8000,Cordoba Capital
2400,CENTRO BIOQUIMICO DE SAN FRANCISCO,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,CORDOBA,Pellegrini 458,03564 42 1532,San Francisco
6996,CENTRO BIOQUIMICO REGIONAL RIO IV,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,CORDOBA,Sobremonte 1061,0358 464 7172,Rio Cuarto
9730,CENTRO BIOQUIMICOS REGIONAL CRUZ DEL EJE,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,CORDOBA,Sarmiento 281,03541 15431017,Cruz del Eje
2943,CIRCULO DE BIOQ. REGIONAL DE BELL VILLE,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,CORDOBA,Belgrano 11,03537 424577,Bell Ville
4399,CIRCULO MEDICO DE BELL VILLE,UNIVERSAL,Profesionales,CLINICA MEDICA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Bell Ville
4399,CIRCULO MEDICO DE BELL VILLE,UNIVERSAL,Diagnostico y tratamiento,DENSITOMETRIA OSEA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Bell Ville
4399,CIRCULO MEDICO DE BELL VILLE,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Bell Ville
4399,CIRCULO MEDICO DE BELL VILLE,UNIVERSAL,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Bell Ville
4399,CIRCULO MEDICO DE BELL VILLE,UNIVERSAL,Diagnostico y tratamiento,ELECTROENCEFALOGRAMA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Bell Ville
4399,CIRCULO MEDICO DE BELL VILLE,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Bell Ville
4399,CIRCULO MEDICO DE BELL VILLE,UNIVERSAL,Diagnostico y tratamiento,RADIOLOGIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Bell Ville
4769,CIRCULO MEDICO DE MARCOS JUAREZ,UNIVERSAL,Profesionales,CLINICA MEDICA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Marcos Juarez
4769,CIRCULO MEDICO DE MARCOS JUAREZ,UNIVERSAL,Diagnostico y tratamiento,DENSITOMETRIA OSEA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Marcos Juarez
4769,CIRCULO MEDICO DE MARCOS JUAREZ,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Marcos Juarez
4769,CIRCULO MEDICO DE MARCOS JUAREZ,UNIVERSAL,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Marcos Juarez
4769,CIRCULO MEDICO DE MARCOS JUAREZ,UNIVERSAL,Diagnostico y tratamiento,ELECTROENCEFALOGRAMA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Marcos Juarez
4769,CIRCULO MEDICO DE MARCOS JUAREZ,UNIVERSAL,Diagnostico y tratamiento,RADIOLOGIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Marcos Juarez
4769,CIRCULO MEDICO DE MARCOS JUAREZ,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Marcos Juarez
82,CIRCULO MEDICO REGIONAL MORTEROS,UNIVERSAL,Profesionales,CLINICA MEDICA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Morteros
82,CIRCULO MEDICO REGIONAL MORTEROS,UNIVERSAL,Diagnostico y tratamiento,DENSITOMETRIA OSEA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Morteros
82,CIRCULO MEDICO REGIONAL MORTEROS,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Morteros
82,CIRCULO MEDICO REGIONAL MORTEROS,UNIVERSAL,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Morteros
82,CIRCULO MEDICO REGIONAL MORTEROS,UNIVERSAL,Diagnostico y tratamiento,ELECTROENCEFALOGRAMA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Morteros
82,CIRCULO MEDICO REGIONAL MORTEROS,UNIVERSAL,Diagnostico y tratamiento,RADIOLOGIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Morteros
2747,CIRCULO MEDICO REGIONAL RIO III,UNIVERSAL,Profesionales,CLINICA MEDICA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Rio Tercero
2747,CIRCULO MEDICO REGIONAL RIO III,UNIVERSAL,Diagnostico y tratamiento,DENSITOMETRIA OSEA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Rio Tercero
2747,CIRCULO MEDICO REGIONAL RIO III,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Rio Tercero
2747,CIRCULO MEDICO REGIONAL RIO III,UNIVERSAL,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Rio Tercero
2747,CIRCULO MEDICO REGIONAL RIO III,UNIVERSAL,Diagnostico y tratamiento,ELECTROENCEFALOGRAMA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Rio Tercero
2747,CIRCULO MEDICO REGIONAL RIO III,UNIVERSAL,Diagnostico y tratamiento,RADIOLOGIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Rio Tercero
5952,CIRCULO REG DE BIOQUIMICOS DEL CENTRO,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Oncativo
2943,CIRCULO REG.DE BIQUIMICOS DE VILLA MARIA,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Villa Maria
5610,CIRCULO REGIONAL BIOQUIMICO DE ARROYITO,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Arroyito
6996,CIRCULO REGIONAL DE BIOQ DE RIO TERCERO,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Rio tercero
10634,CLINICA DE OJOS REYES GIOBELLINA,UNIVERSAL,Profesionales,OFTALMOLOGIA,CORDOBA,Humberto 1º 546,0810 555 0034,Cordoba Capital
8189,COAT DE CLINICA PRIVADA CURET SRL.,UNIVERSAL,Profesionales,CARDIOLOGIA,CORDOBA,General Juan José Urquiza 401,0351 423 0530,Cordoba Capital
8189,COAT DE CLINICA PRIVADA CURET SRL.,UNIVERSAL,Profesionales,GINECOLOGIA,CORDOBA,General Juan José Urquiza 401,0351 423 0530,Cordoba Capital
8189,COAT DE CLINICA PRIVADA CURET SRL.,UNIVERSAL,Profesionales,PEDIATRIA,CORDOBA,General Juan José Urquiza 401,0351 423 0530,Cordoba Capital
8189,COAT DE CLINICA PRIVADA CURET SRL.,UNIVERSAL,Profesionales,TRAUMATOLOGIA,CORDOBA,General Juan José Urquiza 401,0351 423 0530,Cordoba Capital
2638,COL. MEDICO REGIONAL ARROYITO,UNIVERSAL,Profesionales,CLINICA MEDICA,CORDOBA,José A. Vocos 114,3576 420321,Arroyito
39,COL.DE PROF.DE KINES.Y FISIO.DE PCIA.CBA,UNIVERSAL,Profesionales,KINESIOLOGIA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Cordoba Capital
56996,COLEGIO MEDICO REG. DEL SUR LABOULAYE,UNIVERSAL,Profesionales,CLINICA MEDICA,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Laboulaye
56996,COLEGIO MEDICO REG. DEL SUR LABOULAYE,UNIVERSAL,Diagnostico y tratamiento,ESTUDIOS MAMARIOS,CORDOBA,Contactarse con Seccional,0351 4223338 0351 4220163,Laboulaye
10983,DIAGNOSTICOS S.R.L.,UNIVERSAL,Diagnostico y tratamiento,DENSITOMETRIA OSEA,CORDOBA,Cabrera 1627,0358 560 1144,Río Cuarto
10983,DIAGNOSTICOS S.R.L.,UNIVERSAL,Diagnostico y tratamiento,ECODOPPLER,CORDOBA,Cabrera 1627,0358 560 1144,Río Cuarto
10983,DIAGNOSTICOS S.R.L.,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,CORDOBA,Cabrera 1627,0358 560 1144,Río Cuarto
10983,DIAGNOSTICOS S.R.L.,UNIVERSAL,Diagnostico y tratamiento,RADIOLOGIA,CORDOBA,Cabrera 1627,0358 560 1144,Río Cuarto
2382,INOFAC S.R.L.,UNIVERSAL,Profesionales,FONOAUDIOLOGIA,CORDOBA,La Tablada 121,0351 422 1400,Cordoba Capital
102,INSTITUTO CONCI CARPINELLA SRL,UNIVERSAL,Profesionales,CIRUGIA PLASTICA Y REPARADORA,CORDOBA,Urquiza 358,351 5 111 444,Cordoba Capital
102,INSTITUTO CONCI CARPINELLA SRL,UNIVERSAL,Diagnostico y tratamiento,ECOGRAFIA,CORDOBA,Urquiza 358,351 5 111 444,Cordoba Capital
102,INSTITUTO CONCI CARPINELLA SRL,UNIVERSAL,Diagnostico y tratamiento,ECODOPPLER,CORDOBA,Urquiza 358,351 5 111 444,Cordoba Capital
102,INSTITUTO CONCI CARPINELLA SRL,UNIVERSAL,Diagnostico y tratamiento,ENDOSCOPIA DIGESTIVA,CORDOBA,Urquiza 358,351 5 111 444,Cordoba Capital
102,INSTITUTO CONCI CARPINELLA SRL,UNIVERSAL,Diagnostico y tratamiento,RADIOLOGIA,CORDOBA,Urquiza 358,351 5 111 444,Cordoba Capital
102,INSTITUTO CONCI CARPINELLA SRL,UNIVERSAL,Diagnostico y tratamiento,TOMOGRAFIA COMPUTADA,CORDOBA,Urquiza 358,351 5 111 444,Cordoba Capital
102,INSTITUTO CONCI CARPINELLA SRL,UNIVERSAL,Diagnostico y tratamiento,RESONANCIA MAGNETICA NUCLEAR,CORDOBA,Urquiza 358,351 5 111 444,Cordoba Capital
102,INSTITUTO CONCI CARPINELLA SRL,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,CORDOBA,Urquiza 358,351 5 111 444,Cordoba Capital
3264,LAB. DE ANALISIS CLINICOS ESPECIALES LACE,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,CORDOBA,Av. Vélez Sarsfield 528,0810 222 5223,Cordoba Capital
59852,LABORATORIOS BIOCON S.A.,UNIVERSAL,Diagnostico y tratamiento,ANALISIS CLINICOS,CORDOBA,San José de CalaSanz 258,0351 4253452,Cordoba Capital
5369,ONNIS +LISTA OFTALM. CLIN. PRIV. CASEROS,UNIVERSAL,Profesionales,OFTALMOLOGIA,CORDOBA,San Juan 684,351 257 1111,Cordoba Capital
5923,SANATORIO FRANCES CIPREM S.R.L.,UNIVERSAL,Profesionales,CLINICA MEDICA,CORDOBA,José Baigorri 741,0351 561 1300,Cordoba Capital
5923,SANATORIO FRANCES CIPREM S.R.L.,UNIVERSAL,Guardia,GUARDIA GENERAL,CORDOBA,José Baigorri 741,0351 561 1300,Cordoba Capital
5923,SANATORIO FRANCES CIPREM S.R.L.,UNIVERSAL,Profesionales,CIRUGIA PLASTICA Y REPARADORA,CORDOBA,José Baigorri 750,352 561 1300,Cordoba Capital
5923,SANATORIO FRANCES CIPREM S.R.L.,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,CORDOBA,José Baigorri 751,353 561 1300,Cordoba Capital
4023,SANATORIO MAYO PRIVADO S.A.,UNIVERSAL,Profesionales,CARDIOLOGIA,CORDOBA,Humberto 1º 520,0351 421 7041,Cordoba Capital
4023,SANATORIO MAYO PRIVADO S.A.,UNIVERSAL,Profesionales,CIRUGIA PLASTICA Y REPARADORA,CORDOBA,Humberto 1º 520,0351 421 7041,Cordoba Capital
4023,SANATORIO MAYO PRIVADO S.A.,UNIVERSAL,Profesionales,CLINICA MEDICA,CORDOBA,Humberto 1º 520,0351 421 7041,Cordoba Capital
4023,SANATORIO MAYO PRIVADO S.A.,UNIVERSAL,Profesionales,GASTROENTEROLOGIA,CORDOBA,Humberto 1º 520,0351 421 7041,Cordoba Capital
4023,SANATORIO MAYO PRIVADO S.A.,UNIVERSAL,Profesionales,GINECOLOGIA,CORDOBA,Humberto 1º 520,0351 421 7041,Cordoba Capital
4023,SANATORIO MAYO PRIVADO S.A.,UNIVERSAL,Profesionales,PEDIATRIA,CORDOBA,Humberto 1º 520,0351 421 7041,Cordoba Capital
4023,SANATORIO MAYO PRIVADO S.A.,UNIVERSAL,Guardia,GUARDIA GENERAL,CORDOBA,Humberto 1º 520,0351 421 7041,Cordoba Capital
4023,SANATORIO MAYO PRIVADO S.A.,UNIVERSAL,Clinicas y sanatorios para internacion,INTERNACION GENERAL,CORDOBA,Humberto 1º 520,0351 421 7041,Cordoba Capital
10606,CENTRO INTEGRAL DE SALUD ALEMANNO,SUPERADOR,Diagnostico y tratamiento,ECOGRAFIA,CORDOBA,Av. Dalinger 212,03547 42 6041,Alta Gracia
10606,CENTRO INTEGRAL DE SALUD ALEMANNO,SUPERADOR,Profesionales,CIRUGIA PLASTICA Y REPARADORA,CORDOBA,Av. Dalinger 212,03547 42 6041,Alta Gracia
10606,CENTRO INTEGRAL DE SALUD ALEMANNO,SUPERADOR,Profesionales,CARDIOLOGIA,CORDOBA,Av. Dalinger 212,03547 42 6041,Alta Gracia
10606,CENTRO INTEGRAL DE SALUD ALEMANNO,SUPERADOR,Diagnostico y tratamiento,ECODOPPLER,CORDOBA,Av. Dalinger 212,03547 42 6041,Alta Gracia
10606,CENTRO INTEGRAL DE SALUD ALEMANNO,SUPERADOR,Profesionales,SALUD MENTAL,CORDOBA,Av. Dalinger 212,03547 42 6041,Alta Gracia
