Nombre;CUIT;NroPrestador;Sucursal;Provincia;Seccional;Partido;Localidad;Domicilio;Telefono;Tipo de prestador;Especialidad
CLINICA CRUZ CELESTE;30546159937;900011;1;Buenos Aires;GBA SUR;La Matanza;Villa Luzuriaga;Bermudez 2895;7078-3838;Diagnostico;Monitoreo Fetal
CLINICA CRUZ CELESTE;30546159937;900011;1;Buenos Aires;GBA SUR;La Matanza;Villa Luzuriaga;Bermudez 2895;7078-3838;Diagnostico;Presurometria
CLINICA CRUZ CELESTE;30546159937;900011;1;Buenos Aires;GBA SUR;La Matanza;Villa Luzuriaga;Bermudez 2895;7078-3838;Diagnostico;Psicologia
CLINICA CRUZ CELESTE;30546159937;900011;1;Buenos Aires;GBA SUR;La Matanza;Villa Luzuriaga;Bermudez 2895;7078-3838;Diagnostico;Psicopedagogia
CLINICA CRUZ CELESTE;30546159937;900011;1;Buenos Aires;GBA SUR;La Matanza;Villa Luzuriaga;Bermudez 2895;7078-3838;Diagnostico;Psicoprofilaxis del parto
CLINICA CRUZ CELESTE;30546159937;900011;1;Buenos Aires;GBA SUR;La Matanza;Villa Luzuriaga;Bermudez 2895;7078-3838;Diagnostico;Quimioterapia
CLINICA CRUZ CELESTE;30546159937;900011;1;Buenos Aires;GBA SUR;La Matanza;Villa Luzuriaga;Bermudez 2895;7078-3838;Diagnostico;Radiologia
CLINICA CRUZ CELESTE;30546159937;900011;1;Buenos Aires;GBA SUR;La Matanza;Villa Luzuriaga;Bermudez 2895;7078-3838;Diagnostico;Radiologia Infantil
CLINICA CRUZ CELESTE;30546159937;900011;1;Buenos Aires;GBA SUR;La Matanza;Villa Luzuriaga;Bermudez 2895;7078-3838;Diagnostico;Tomografia Computada
CLINICA CRUZ CELESTE;30546159937;900011;1;Buenos Aires;GBA SUR;La Matanza;Villa Luzuriaga;Bermudez 2895;7078-3838;Diagnostico;Tomografo abierto
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;GuardiaActiva;Clinica
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;GuardiaActiva;Pediatrica
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;GuardiaPasiva;Quirurgica
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;GuardiaPasiva;Traumatologica
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Cardiologia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Cardiologia Infantil
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Clinica Medica
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Dermatologia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Diabetologia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Flebologia y Linfologia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Gastroenterologia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Ginecologia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Nutricion
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Nutricion Infantil
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Obstetricia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Oftalmologia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Otorrinolaringologia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Patologia Mamaria
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Pediatria
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Proctologia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Traumatologia y Ortopedia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;EspecialidadesAmbulatorio;Urologia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Internacion;Internacion Cardiologica
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Internacion;Internacion Traumatologica
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Internacion;Pediatrica
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Internacion;Piso
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Internacion;Respirador
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Internacion;Telemetria
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Internacion;UTI
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Cirugias;Artroscopica
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Cirugias;General
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Cirugias;Laparoscopica
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Cirugias;Pierna y Pie
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Cirugias;Plastica Reparadora
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Anatomia Patologia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Colposcopia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Densitometria Osea
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Eco-Doppler
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Ecografia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Ecografia Infantil
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Electrocardiograma
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Endoscopia Respiratoria
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Endoscopia Urologica
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Ergometria
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Hemodinamia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Holter
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Kinesiologia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Laboratorio Bacteriologia y Serologia
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Laboratorio Dosaje Hormonal
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Laboratorio Estudios Metabolicos - Fosfacalcicos
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Laboratorio Estudios Nefrologicos
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Laboratorio Hematologia - Hemostasia - Trombosis
SANATORIO PRIVADO SAN MAURICIO;30546219166;900043;2;Buenos Aires;GBA SUR;La Matanza;Gonzalez Catan;Saenz 456;02202-423060;Diagnostico;Radiologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;GuardiaActiva;Cardiologica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;GuardiaActiva;Clinica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;GuardiaActiva;General
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;GuardiaActiva;Por Electrocucion
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;GuardiaActiva;Por envenenamiento
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;GuardiaActiva;Por intoxicacion
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;GuardiaActiva;Quemados
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;GuardiaPasiva;Cardiologica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;GuardiaPasiva;Ginecologica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;GuardiaPasiva;Otorrinolaringologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;GuardiaPasiva;Quemados
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;GuardiaPasiva;Quirurgica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;GuardiaPasiva;Traumatologica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Adolescencia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Alergia e Inmunologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Alergia e Inmunologia Infantil
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Andrologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Cardiologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Clinica Medica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Dermatologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Dermatologia Infantil
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Flebologia y Linfologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Gastroenterologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Ginecologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Hematologia e Inmunologia Infantil
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Hepatologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Infectologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Nefrologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Neurologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Oncologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Otorrinolaringologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Otorrinolaringologia Infantil
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Patologia Mamaria
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Pediatria
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Proctologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Quemados
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Traumatologia y Ortopedia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Traumatologia y Ortopedia Infantil
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;EspecialidadesAmbulatorio;Urologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Internacion;Internacion Cardiologica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Internacion;Internacion Neurologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Internacion;Internacion Otorrinolaringologica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Internacion;Internacion Traumatologica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Internacion;Piso
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Internacion;Respirador
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Internacion;Terapia Intermedia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Internacion;UCO
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Internacion;UTI
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Cirugias;Artroscopica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Cirugias;Cabeza y Cuello
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Cirugias;Cardiaca
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Cirugias;Endoscopica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Cirugias;General
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Cirugias;Laparoscopica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Cirugias;Miembro Superior y Mano
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Cirugias;Pierna y Pie
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Cirugias;Plastica Reparadora
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Cirugias;Toracica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Cirugias;Vascular Periferica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Audiometria
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Colposcopia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Electrocardiograma
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Endoscopia Digestiva
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Endoscopia Ginecologica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Endoscopia Respiratoria
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Endoscopia Urologica
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Espirometria
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Laboratorio Bacteriologia y Serologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Laboratorio Dosaje Hormonal
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Laboratorio Estudios Metabolicos - Fosfacalcicos
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Laboratorio Estudios Nefrologicos
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Presurometria
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Psicologia
CLINICA ESPORA;30563465456;995;1;Buenos Aires;GBA SUR;Almirante Brown;Adrogue;Av. Espora 645;5034-6000;Diagnostico;Quimioterapia
CLINICA DEL NIÑO DE QUILMES;30589121518;996;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Av. Lamadrid 444;43649900;GuardiaActiva;Ginecologica
CLINICA DEL NIÑO DE QUILMES;30589121518;996;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Av. Lamadrid 444;43649900;GuardiaActiva;Obstetrica
CLINICA DEL NIÑO DE QUILMES;30589121518;996;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Av. Lamadrid 444;43649900;GuardiaActiva;Pediatrica
CLINICA DEL NIÑO DE QUILMES;30589121518;996;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Av. Lamadrid 444;43649900;GuardiaActiva;Por Electrocucion
CLINICA DEL NIÑO DE QUILMES;30589121518;996;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Av. Lamadrid 444;43649900;GuardiaActiva;Por intoxicacion
CLINICA DEL NIÑO DE QUILMES;30589121518;996;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Av. Lamadrid 444;43649900;GuardiaActiva;Quirurgica
CLINICA DEL NIÑO DE QUILMES;30589121518;996;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Av. Lamadrid 444;43649900;GuardiaActiva;Traumatologica
CLINICA DEL NIÑO DE QUILMES;30589121518;996;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Av. Lamadrid 444;43649900;GuardiaPasiva;Pediatrica
CLINICA DEL NIÑO DE QUILMES;30589121518;996;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Av. Lamadrid 444;43649900;GuardiaPasiva;Quirurgica
CLINICA DEL NIÑO DE QUILMES;30589121518;996;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Av. Lamadrid 444;43649900;GuardiaPasiva;Traumatologica
CLINICA DEL NIÑO DE QUILMES;30589121518;996;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Av. Lamadrid 444;43649900;EspecialidadesAmbulatorio;Alergia e Inmunologia Infantil
CLINICA DEL NIÑO DE QUILMES;30589121518;996;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Av. Lamadrid 444;43649900;EspecialidadesAmbulatorio;Cardiologia Infantil
CLINICA DEL NIÑO DE QUILMES;30589121518;996;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Av. Lamadrid 444;43649900;EspecialidadesAmbulatorio;Dermatologia Infantil
CLINICA DEL NIÑO DE QUILMES;30589121518;996;1;Buenos Aires;GBA SUR;Quilmes;Quilmes;Av. Lamadrid 444;43649900;EspecialidadesAmbulatorio;Diabetologia Infantil
